nome,tipo,descricao,tabela
v022,INT64,Total do rendimento nominal mensal das pessoas responsáveis,resp_renda
v023,INT64,"Pessoas responsáveis com rendimento nominal mensal de até ½ salário mínimo, do sexo masculino",resp_renda
v024,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo masculino",resp_renda
v025,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo masculino",resp_renda
v026,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo masculino",resp_renda
v027,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo masculino",resp_renda
v028,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino",resp_renda
v029,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino",resp_renda
v030,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino",resp_renda
v031,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino",resp_renda
v032,INT64,"Pessoas responsáveis sem rendimento nominal mensal, do sexo masculino",resp_renda
v033,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de até ½ salário mínimo, do sexo masculino",resp_renda
v034,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de ½ a 1 salário mínimo, do sexo masculino",resp_renda
v035,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo masculino",resp_renda
v036,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo masculino",resp_renda
v037,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo masculino",resp_renda
v038,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino",resp_renda
v039,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino",resp_renda
v040,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino",resp_renda
v041,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino",resp_renda
v042,INT64,"Pessoas responsáveis com ou sem rendimento, do sexo masculino",resp_renda
v043,INT64,"Pessoas responsáveis com rendimento positivo, do sexo masculino",resp_renda
v044,INT64,"Total do rendimento nominal mensal das pessoas responsáveis, do sexo masculino",resp_renda
v045,INT64,"Pessoas responsáveis com rendimento nominal mensal de até ½ salário mínimo, do sexo feminino",resp_renda
v046,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo feminino",resp_renda
v047,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo feminino",resp_renda
v048,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo feminino",resp_renda
v049,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo feminino",resp_renda
v050,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo feminino",resp_renda
v051,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo feminino",resp_renda
v052,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo feminino",resp_renda
v053,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo feminino",resp_renda
v054,INT64,"Pessoas responsáveis sem rendimento nominal mensal, do sexo feminino",resp_renda
v055,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de até 1/2 salário mínimo, do sexo feminino",resp_renda
v056,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo feminino",resp_renda
v057,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo feminino",resp_renda
v058,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo feminino",resp_renda
v059,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo feminino",resp_renda
v060,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo feminino",resp_renda
v061,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo feminino",resp_renda
v062,INT64,"Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo feminino",resp_renda
v063,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos,resp_renda
v064,INT64,"Pessoas responsáveis com ou sem rendimento, do sexo feminino",resp_renda
v065,INT64,"Pessoas responsáveis com rendimento positivo, do sexo feminino",resp_renda
v066,INT64,"Total do rendimento nominal mensal das pessoas responsáveis, do sexo feminino",resp_renda
v067,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de até 1/2 salário mínimo,resp_renda
v068,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo,resp_renda
v069,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp_renda
v070,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,resp_renda
v071,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,resp_renda
v072,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp_renda
v073,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp_renda
v074,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp_renda
v075,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,resp_renda
v076,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes sem rendimento nominal mensal,resp_renda
v077,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de até 1/2 salário mínimo,resp_renda
v078,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo,resp_renda
v079,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp_renda
v080,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,resp_renda
v081,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,resp_renda
v082,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp_renda
v083,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp_renda
v084,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp_renda
v085,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,resp_renda
v086,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com ou sem rendimento,resp_renda
v087,INT64,Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento positivo,resp_renda
v088,INT64,Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes,resp_renda
v089,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de até 1/2 salário mínimo, do sexo masculino",resp_renda
v090,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo masculino",resp_renda
v091,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo masculino",resp_renda
v092,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo masculino",resp_renda
v093,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo masculino",resp_renda
v094,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino",resp_renda
v095,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino",resp_renda
v096,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino",resp_renda
v097,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino",resp_renda
v098,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes sem rendimento nominal mensal, do sexo masculino",resp_renda
v099,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo, do sexo masculino",resp_renda
v100,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo masculino",resp_renda
v101,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo masculino",resp_renda
v102,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo masculino",resp_renda
v103,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo masculino",resp_renda
v104,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino",resp_renda
v105,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino",resp_renda
v106,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino",resp_renda
v107,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino",resp_renda
v108,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com ou sem rendimento, do sexo masculino",resp_renda
v109,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento positivo, do sexo masculino",resp_renda
v110,INT64,"Total do rendimento nominal mensal das pessoas responsáveis moradoras em domicílios particulares permanentes, do sexo masculino",resp_renda
v111,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo, do sexo feminino",resp_renda
v112,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo feminino",resp_renda
v113,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo feminino",resp_renda
v114,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo feminino",resp_renda
v115,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo feminino",resp_renda
v116,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo feminino",resp_renda
v117,INT64,"Pessoas responsáveis moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo feminino",resp_renda
v118,INT64,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo feminino",resp_renda
